age,purchase_history,rating,current_merchant_id,bonus_to_offer
30.0,"[['health and wellness', 887.1], ['food and beverages', 34.4], ['books and media', 730.7], ['books and media', 385.1], ['food and beverages', 58.9], ['pet supplies', 556.5], ['food and beverages', 95.2], ['automotive', 88463.2], ['automotive', 89238.5], ['automotive', 99379.9], ['automotive', 60452.7], ['sports and fitness', 3379.9]]",4.054028844045193,785,gift
33.0,[],4.348492228735241,151,discount
27.0,"[['music', 8163.0], ['music', 7503.9], ['art and crafts', 440.6], ['pet supplies', 303.8], ['office supplies', 1070.3], ['art and crafts', 239.5], ['office supplies', 5450.8], ['office supplies', 2802.3], ['office supplies', 563.9], ['garden and outdoor', 1990.0], ['pet supplies', 367.5], ['health and wellness', 882.8], ['health and wellness', 515.5], ['office supplies', 7177.3], ['pet supplies', 551.2], ['travel and leisure', 8835.0], ['garden and outdoor', 5669.1], ['music', 9318.9], ['garden and outdoor', 2062.3], ['pet supplies', 856.6], ['music', 3226.3]]",4.97521836516458,769,up-sell
29.0,"[['pet supplies', 332.2], ['sports and fitness', 4376.4], ['pet supplies', 929.5], ['pet supplies', 847.7], ['pet supplies', 86.0], ['automotive', 87300.4], ['food and beverages', 45.3], ['toys and games', 683.8], ['pet supplies', 493.3], ['books and media', 433.8], ['office supplies', 8491.8], ['books and media', 181.5], ['food and beverages', 8.0], ['health and wellness', 847.8], ['books and media', 919.9], ['pet supplies', 739.4], ['fashion', 579.0], ['health and wellness', 323.6], ['books and media', 346.9], ['toys and games', 101.3], ['automotive', 12334.9], ['health and wellness', 202.6], ['food and beverages', 90.4], ['pet supplies', 905.4], ['books and media', 832.0], ['books and media', 338.9], ['books and media', 12.4], ['food and beverages', 12.3], ['books and media', 354.8], ['sports and fitness', 3605.4], ['food and beverages', 62.7]]",4.1882718833523604,691,cashback
31.0,"[['food and beverages', 40.7], ['health and wellness', 989.2], ['food and beverages', 24.7], ['sports and fitness', 1178.8], ['health and wellness', 643.1], ['music', 8777.5], ['books and media', 757.8], ['home and kitchen', 17546.7], ['toys and games', 729.6], ['automotive', 13182.8], ['automotive', 47111.4], ['food and beverages', 14.6], ['automotive', 93690.2], ['food and beverages', 26.3], ['food and beverages', 49.3], ['automotive', 14386.2], ['food and beverages', 69.7], ['sports and fitness', 1850.5], ['toys and games', 549.8], ['toys and games', 33.6], ['home and kitchen', 1110.3], ['toys and games', 736.0], ['books and media', 688.3], ['automotive', 6063.1]]",3.8945032141226,417,
22.0,"[['baby and kids', 589.9], ['baby and kids', 780.5], ['baby and kids', 71.6], ['garden and outdoor', 4463.6], ['industrial and scientific', 61125.3], ['travel and leisure', 8602.8], ['garden and outdoor', 13719.5], ['industrial and scientific', 77885.1], ['industrial and scientific', 8436.4], ['party supplies', 69.2], ['party supplies', 483.1], ['industrial and scientific', 10441.5], ['baby and kids', 781.0], ['party supplies', 215.7], ['baby and kids', 950.1], ['party supplies', 151.2], ['baby and kids', 160.2], ['education and learning', 7635.5], ['education and learning', 1734.4], ['party supplies', 663.4], ['party supplies', 886.9], ['baby and kids', 92.2], ['industrial and scientific', 89325.6], ['party supplies', 807.3], ['industrial and scientific', 93561.0], ['party supplies', 878.9], ['industrial and scientific', 24230.0], ['baby and kids', 495.4], ['baby and kids', 368.8], ['party supplies', 597.1], ['baby and kids', 702.6], ['education and learning', 9566.9], ['garden and outdoor', 11931.0], ['party supplies', 352.0], ['industrial and scientific', 78082.8], ['party supplies', 185.5], ['party supplies', 134.8], ['baby and kids', 761.3], ['baby and kids', 329.9], ['baby and kids', 369.8], ['industrial and scientific', 73930.1], ['travel and leisure', 4457.1], ['baby and kids', 824.7]]",4.437330102375414,368,up-sell
46.0,"[['sports and fitness', 4077.1], ['beauty and personal care', 268.4]]",4.931364252458538,88,discount
47.0,"[['baby and kids', 614.5], ['music', 7279.9], ['garden and outdoor', 15816.9], ['travel and leisure', 3380.7], ['art and crafts', 555.5], ['automotive', 38299.9], ['health and wellness', 792.2], ['music', 7016.3], ['travel and leisure', 2141.6], ['automotive', 26142.0], ['office supplies', 4780.0], ['art and crafts', 170.8], ['music', 1730.2], ['office supplies', 3109.4], ['automotive', 50275.8], ['art and crafts', 270.1], ['music', 8533.1], ['food and beverages', 19.3], ['food and beverages', 32.3], ['pet supplies', 367.1], ['automotive', 85092.5], ['office supplies', 4595.1], ['garden and outdoor', 9311.0], ['garden and outdoor', 13342.8], ['office supplies', 3155.1], ['travel and leisure', 4533.2], ['travel and leisure', 8704.8], ['food and beverages', 92.5], ['pet supplies', 137.1], ['health and wellness', 720.0], ['music', 3358.4], ['travel and leisure', 903.0], ['art and crafts', 585.8], ['office supplies', 8740.0], ['travel and leisure', 7103.0], ['travel and leisure', 5806.9]]",4.680981195329365,259,early-access
50.0,"[['health and wellness', 581.9], ['office supplies', 6118.3], ['automotive', 36207.1], ['food and beverages', 52.9], ['pet supplies', 914.8], ['automotive', 52488.9], ['food and beverages', 1.4], ['food and beverages', 57.0], ['automotive', 44913.7], ['health and wellness', 913.9], ['office supplies', 2809.9], ['office supplies', 4255.2], ['health and wellness', 749.9], ['office supplies', 9484.6], ['office supplies', 2942.5], ['music', 3922.3], ['automotive', 89574.8], ['office supplies', 8292.7]]",4.743723316586537,340,welcome
29.0,"[['fashion', 2957.7], ['fashion', 331.2], ['beauty and personal care', 95.0], ['beauty and personal care', 406.3], ['fashion', 2566.4], ['electronics', 6231.5], ['toys and games', 401.2], ['beauty and personal care', 356.2], ['sports and fitness', 1177.0]]",4.096363793410073,660,welcome
27.0,"[['travel and leisure', 1690.6], ['art and crafts', 672.7], ['music', 980.5], ['pet supplies', 773.9], ['industrial and scientific', 31978.7], ['office supplies', 4960.9], ['travel and leisure', 8598.1], ['garden and outdoor', 12036.9], ['garden and outdoor', 1523.1], ['baby and kids', 8.3], ['travel and leisure', 6809.8], ['art and crafts', 371.1], ['travel and leisure', 2057.7], ['pet supplies', 517.3], ['music', 146.8], ['industrial and scientific', 58425.0], ['industrial and scientific', 5507.2], ['garden and outdoor', 8555.8], ['industrial and scientific', 96345.9], ['music', 2634.8], ['garden and outdoor', 18659.5], ['baby and kids', 681.0], ['baby and kids', 584.9], ['baby and kids', 550.7], ['travel and leisure', 1286.5], ['travel and leisure', 3562.9], ['garden and outdoor', 1015.1], ['art and crafts', 116.5], ['party supplies', 336.0], ['party supplies', 852.4], ['art and crafts', 539.6], ['industrial and scientific', 22278.6], ['industrial and scientific', 24116.7], ['office supplies', 3718.8], ['garden and outdoor', 5864.7], ['travel and leisure', 6254.5], ['travel and leisure', 5821.5], ['travel and leisure', 5854.9], ['pet supplies', 800.0], ['art and crafts', 909.6], ['garden and outdoor', 11191.9], ['music', 1028.5], ['baby and kids', 839.9], ['baby and kids', 800.8], ['art and crafts', 109.8], ['music', 5512.1], ['garden and outdoor', 9149.7], ['music', 8141.4]]",3.7750905910014163,461,welcome
25.0,"[['electronics', 9284.8], ['fashion', 9254.2], ['beauty and personal care', 159.7], ['electronics', 7449.4], ['beauty and personal care', 352.8], ['toys and games', 82.3], ['home and kitchen', 16706.4], ['home and kitchen', 3151.2], ['sports and fitness', 1158.7], ['fashion', 5836.8], ['home and kitchen', 14246.6], ['sports and fitness', 3869.9], ['fashion', 3508.0], ['home and kitchen', 10031.3], ['sports and fitness', 2108.0], ['electronics', 2130.7], ['books and media', 273.5], ['home and kitchen', 12468.3], ['fashion', 8015.5], ['home and kitchen', 12122.6], ['beauty and personal care', 239.8], ['beauty and personal care', 376.7], ['fashion', 1004.0], ['home and kitchen', 11333.3], ['sports and fitness', 2403.6], ['home and kitchen', 4182.3], ['electronics', 2952.5], ['beauty and personal care', 362.9], ['home and kitchen', 10100.7], ['fashion', 8431.2], ['beauty and personal care', 19.8], ['beauty and personal care', 181.9], ['electronics', 3009.5], ['sports and fitness', 1253.8], ['fashion', 6204.4], ['home and kitchen', 9176.1], ['toys and games', 818.9], ['toys and games', 57.2], ['home and kitchen', 10158.7], ['sports and fitness', 998.2], ['toys and games', 209.8], ['beauty and personal care', 11.0]]",4.993866103495238,882,up-sell
26.0,"[['travel and leisure', 7619.2], ['garden and outdoor', 6240.4], ['garden and outdoor', 4961.0], ['baby and kids', 428.9], ['office supplies', 9.0], ['baby and kids', 536.0], ['music', 1036.8], ['art and crafts', 233.0], ['garden and outdoor', 14608.0], ['garden and outdoor', 8871.3], ['art and crafts', 665.7], ['garden and outdoor', 4214.3], ['travel and leisure', 825.7], ['art and crafts', 363.2], ['art and crafts', 641.6], ['garden and outdoor', 1376.3], ['garden and outdoor', 5966.5], ['baby and kids', 786.1], ['baby and kids', 845.8], ['baby and kids', 216.7], ['music', 6584.6]]",4.177858996807629,168,
30.0,"[['pet supplies', 389.7], ['health and wellness', 469.6], ['health and wellness', 592.3], ['books and media', 48.3], ['art and crafts', 541.9], ['automotive', 52693.3], ['music', 572.7], ['office supplies', 4197.7], ['pet supplies', 720.4], ['pet supplies', 401.6], ['art and crafts', 957.6], ['office supplies', 2999.6], ['travel and leisure', 4649.0], ['pet supplies', 227.9], ['pet supplies', 828.5], ['music', 1746.9], ['pet supplies', 528.4], ['food and beverages', 39.3], ['travel and leisure', 4220.2]]",4.7639476785405686,911,up-sell
55.0,"[['food and beverages', 56.3], ['automotive', 7985.1], ['food and beverages', 37.0], ['sports and fitness', 2812.1], ['office supplies', 1259.5], ['health and wellness', 26.3], ['pet supplies', 506.0], ['automotive', 5266.2], ['music', 1317.6], ['automotive', 79293.7], ['music', 2369.0], ['pet supplies', 201.2], ['food and beverages', 57.9], ['music', 6369.9], ['automotive', 48003.4], ['food and beverages', 93.2], ['home and kitchen', 612.8], ['home and kitchen', 18838.2]]",4.733062468979417,351,early-access
23.0,"[['party supplies', 762.4], ['industrial and scientific', 84515.5], ['industrial and scientific', 71770.6], ['party supplies', 469.0], ['industrial and scientific', 87727.9], ['education and learning', 7056.5], ['education and learning', 3225.7], ['industrial and scientific', 7843.8], ['party supplies', 105.7], ['industrial and scientific', 40487.8], ['industrial and scientific', 11643.2], ['party supplies', 958.9], ['party supplies', 371.6], ['party supplies', 179.0], ['industrial and scientific', 73094.0], ['art and crafts', 593.6], ['industrial and scientific', 60813.8], ['education and learning', 4250.2]]",3.6728528599285033,940,
33.0,"[['toys and games', 980.8], ['food and beverages', 16.1], ['sports and fitness', 1654.1], ['food and beverages', 60.3], ['books and media', 965.7], ['automotive', 24803.0], ['books and media', 428.3], ['sports and fitness', 3459.8], ['toys and games', 57.0], ['books and media', 122.5], ['books and media', 679.8], ['toys and games', 376.7], ['automotive', 16330.7], ['books and media', 463.6], ['toys and games', 178.2], ['health and wellness', 941.3], ['automotive', 39123.7], ['food and beverages', 67.0], ['pet supplies', 715.2], ['automotive', 69017.8], ['toys and games', 705.5], ['health and wellness', 680.4], ['books and media', 497.6], ['health and wellness', 870.3], ['health and wellness', 137.0], ['books and media', 750.3], ['home and kitchen', 6949.2], ['food and beverages', 75.7], ['fashion', 7278.6], ['food and beverages', 8.0], ['toys and games', 870.1], ['books and media', 733.2], ['health and wellness', 398.6]]",4.633793097592445,880,early-access
44.0,"[['travel and leisure', 6480.3], ['travel and leisure', 6727.3], ['travel and leisure', 1369.1], ['music', 443.6], ['music', 3859.4], ['office supplies', 6036.9], ['music', 5186.2], ['travel and leisure', 2081.5], ['office supplies', 4970.6], ['music', 6566.3], ['art and crafts', 920.2], ['office supplies', 9339.4], ['office supplies', 3605.5], ['travel and leisure', 6067.3], ['travel and leisure', 9662.2], ['music', 143.2], ['office supplies', 4907.8], ['art and crafts', 537.2], ['travel and leisure', 5953.4], ['art and crafts', 413.0], ['music', 3689.1], ['garden and outdoor', 9443.8], ['pet supplies', 774.0], ['travel and leisure', 1384.4]]",3.5983017826630714,148,up-sell
32.0,"[['travel and leisure', 4080.6], ['art and crafts', 752.1], ['pet supplies', 196.7], ['travel and leisure', 7292.7], ['garden and outdoor', 12305.9], ['travel and leisure', 9478.5], ['industrial and scientific', 15486.1], ['travel and leisure', 9100.3], ['travel and leisure', 3038.6], ['music', 3756.6], ['art and crafts', 584.6], ['pet supplies', 922.4], ['baby and kids', 992.8], ['art and crafts', 362.5], ['music', 9513.3], ['garden and outdoor', 7177.5], ['garden and outdoor', 11766.5], ['travel and leisure', 6779.0], ['pet supplies', 334.4], ['travel and leisure', 3660.7], ['music', 4046.2], ['travel and leisure', 7644.8], ['music', 9802.5], ['travel and leisure', 2407.5], ['music', 1205.1], ['travel and leisure', 5320.6], ['travel and leisure', 4178.0], ['art and crafts', 206.3], ['pet supplies', 679.8], ['music', 6235.8], ['baby and kids', 950.3], ['baby and kids', 304.9], ['party supplies', 845.5], ['garden and outdoor', 10815.9], ['music', 1784.5], ['pet supplies', 806.7], ['art and crafts', 848.1], ['art and crafts', 245.7], ['travel and leisure', 9658.4]]",4.377510406446429,349,early-access
19.0,"[['garden and outdoor', 1917.3], ['garden and outdoor', 12106.9], ['baby and kids', 402.3], ['art and crafts', 783.7], ['music', 9623.3], ['garden and outdoor', 9257.1], ['art and crafts', 437.0], ['baby and kids', 187.5], ['baby and kids', 67.8], ['education and learning', 3229.4], ['office supplies', 4680.1], ['baby and kids', 777.2], ['garden and outdoor', 283.1], ['education and learning', 6121.1], ['industrial and scientific', 41119.2], ['industrial and scientific', 17095.5], ['education and learning', 5237.2], ['travel and leisure', 8865.5], ['party supplies', 164.0], ['garden and outdoor', 17325.3], ['garden and outdoor', 2407.0], ['party supplies', 921.5], ['baby and kids', 960.1], ['baby and kids', 681.8], ['garden and outdoor', 1519.4], ['travel and leisure', 4628.5], ['industrial and scientific', 46750.3], ['industrial and scientific', 23689.7], ['industrial and scientific', 85995.5], ['industrial and scientific', 6620.6], ['garden and outdoor', 5327.1], ['party supplies', 65.0], ['education and learning', 1767.9], ['industrial and scientific', 22718.0], ['industrial and scientific', 88599.5], ['industrial and scientific', 2662.6], ['art and crafts', 488.3], ['baby and kids', 296.7], ['art and crafts', 911.5], ['baby and kids', 12.2], ['baby and kids', 199.0], ['travel and leisure', 8009.7], ['industrial and scientific', 53060.9]]",4.562554492877224,647,early-access
52.0,"[['education and learning', 2974.7], ['industrial and scientific', 69304.0], ['industrial and scientific', 51106.4], ['party supplies', 853.7], ['party supplies', 749.2], ['party supplies', 24.7], ['party supplies', 973.0], ['baby and kids', 394.9], ['baby and kids', 179.5], ['party supplies', 895.3], ['baby and kids', 640.8], ['baby and kids', 690.3], ['industrial and scientific', 14723.9], ['education and learning', 7745.2], ['party supplies', 757.8], ['industrial and scientific', 97959.1], ['industrial and scientific', 67599.0], ['baby and kids', 100.9], ['industrial and scientific', 37943.8], ['party supplies', 98.1], ['education and learning', 5377.9], ['baby and kids', 233.6], ['baby and kids', 62.5], ['baby and kids', 503.9], ['party supplies', 410.1], ['party supplies', 119.9], ['garden and outdoor', 17940.2], ['education and learning', 3986.2], ['party supplies', 676.3], ['industrial and scientific', 2714.6], ['party supplies', 113.8], ['party supplies', 763.0], ['party supplies', 259.0], ['education and learning', 6509.7], ['garden and outdoor', 17091.1], ['party supplies', 851.5], ['education and learning', 7029.7], ['education and learning', 7320.2], ['industrial and scientific', 7563.5], ['party supplies', 764.2]]",4.827826569466715,163,welcome
29.0,"[['beauty and personal care', 236.3], ['electronics', 3192.5], ['beauty and personal care', 437.7], ['home and kitchen', 11834.7], ['fashion', 3872.7], ['sports and fitness', 1980.7], ['beauty and personal care', 216.2], ['fashion', 2667.1], ['fashion', 2283.0], ['fashion', 5625.6], ['sports and fitness', 154.8], ['home and kitchen', 1029.4], ['beauty and personal care', 433.9], ['home and kitchen', 4393.5], ['home and kitchen', 687.9], ['home and kitchen', 19826.9]]",3.5571250019909213,835,up-sell
23.0,"[['books and media', 239.9], ['sports and fitness', 658.7], ['toys and games', 142.2], ['books and media', 370.4]]",4.951621811937569,844,cashback
20.0,"[['automotive', 63049.1], ['travel and leisure', 8470.6], ['baby and kids', 986.4], ['office supplies', 9153.3], ['travel and leisure', 8978.8], ['baby and kids', 738.6]]",3.4337999852484105,83,loyalty
40.0,"[['sports and fitness', 2810.6], ['beauty and personal care', 486.2], ['sports and fitness', 1339.7], ['fashion', 6785.7], ['toys and games', 139.8], ['books and media', 547.4], ['beauty and personal care', 375.0], ['home and kitchen', 778.1], ['books and media', 825.0], ['home and kitchen', 2530.2], ['sports and fitness', 2197.3], ['fashion', 3718.8], ['electronics', 4224.2], ['beauty and personal care', 316.6], ['toys and games', 560.3], ['fashion', 7022.7], ['fashion', 5953.9], ['beauty and personal care', 263.6], ['fashion', 7097.6], ['fashion', 6051.0], ['fashion', 7706.3], ['fashion', 3004.6], ['sports and fitness', 2176.6], ['food and beverages', 1.9], ['home and kitchen', 1949.5], ['fashion', 4926.4], ['electronics', 477.0], ['sports and fitness', 1564.4], ['fashion', 6288.6], ['fashion', 8245.8], ['beauty and personal care', 432.2], ['fashion', 7210.9], ['sports and fitness', 2542.7], ['fashion', 7230.1], ['home and kitchen', 16220.9], ['home and kitchen', 19821.4], ['beauty and personal care', 102.7], ['electronics', 1156.8]]",4.286556131480295,901,gift
65.0,"[['music', 3494.6], ['garden and outdoor', 18934.8], ['garden and outdoor', 1480.5], ['travel and leisure', 1805.7]]",4.487030243671022,513,
28.0,"[['automotive', 67758.2], ['pet supplies', 92.9], ['pet supplies', 432.6], ['automotive', 92772.6], ['pet supplies', 476.7], ['toys and games', 123.5], ['food and beverages', 56.0], ['toys and games', 863.9], ['sports and fitness', 3727.9], ['toys and games', 369.8], ['food and beverages', 94.7], ['books and media', 74.7], ['health and wellness', 416.6], ['sports and fitness', 1907.0], ['automotive', 52702.2], ['music', 888.1], ['automotive', 71271.3], ['sports and fitness', 3997.6], ['pet supplies', 310.8], ['toys and games', 744.3], ['books and media', 198.1], ['pet supplies', 101.7], ['pet supplies', 872.0], ['automotive', 61601.2], ['health and wellness', 106.8], ['food and beverages', 62.5], ['pet supplies', 443.9], ['health and wellness', 667.5], ['food and beverages', 72.3], ['health and wellness', 585.3], ['automotive', 33646.4]]",4.293498239975832,557,early-access
28.0,[],3.4834262428599194,532,
37.0,"[['pet supplies', 58.8], ['automotive', 78409.3], ['travel and leisure', 6003.7], ['automotive', 33990.1], ['office supplies', 7392.3], ['health and wellness', 140.4], ['toys and games', 682.9], ['pet supplies', 20.8], ['office supplies', 2326.7], ['office supplies', 2682.9], ['food and beverages', 9.2], ['pet supplies', 272.0], ['health and wellness', 770.0], ['pet supplies', 18.8], ['music', 4704.7], ['books and media', 513.2], ['office supplies', 7592.9], ['pet supplies', 918.7], ['food and beverages', 74.1], ['music', 6940.6], ['art and crafts', 699.3], ['music', 1189.0], ['automotive', 82417.1], ['automotive', 12328.6], ['office supplies', 1396.9], ['office supplies', 4764.2], ['automotive', 97190.3], ['automotive', 76224.6], ['automotive', 14274.7], ['office supplies', 622.7], ['music', 6130.7], ['automotive', 13429.6], ['pet supplies', 201.4], ['food and beverages', 73.7], ['automotive', 62488.8], ['pet supplies', 173.4], ['travel and leisure', 2292.9]]",4.535206998026111,106,welcome
31.0,"[['garden and outdoor', 1994.2], ['industrial and scientific', 15589.0], ['industrial and scientific', 13461.2], ['baby and kids', 497.8], ['industrial and scientific', 38558.9], ['art and crafts', 597.6], ['baby and kids', 660.0], ['party supplies', 137.6], ['garden and outdoor', 10334.2], ['art and crafts', 687.2], ['garden and outdoor', 11226.9], ['garden and outdoor', 16804.2], ['party supplies', 812.0], ['party supplies', 478.3], ['baby and kids', 344.7], ['baby and kids', 427.9], ['garden and outdoor', 19185.7], ['baby and kids', 819.4], ['travel and leisure', 8019.7], ['party supplies', 594.9], ['office supplies', 4474.6], ['art and crafts', 960.8], ['garden and outdoor', 329.2], ['art and crafts', 175.8], ['baby and kids', 628.8], ['education and learning', 1715.8], ['party supplies', 7.6], ['party supplies', 253.1], ['art and crafts', 170.7], ['baby and kids', 932.1], ['education and learning', 7487.9], ['baby and kids', 544.3], ['garden and outdoor', 8271.9], ['art and crafts', 505.4], ['baby and kids', 590.9], ['baby and kids', 471.4], ['travel and leisure', 2161.0], ['garden and outdoor', 4245.7], ['baby and kids', 504.9], ['baby and kids', 275.0], ['industrial and scientific', 11715.4], ['baby and kids', 55.2], ['party supplies', 37.0]]",4.085207439628187,260,loyalty
53.0,"[['fashion', 7074.9], ['electronics', 8422.0], ['sports and fitness', 2631.1], ['electronics', 9154.5], ['electronics', 2506.2], ['fashion', 2224.7], ['fashion', 9220.1], ['electronics', 9133.7], ['beauty and personal care', 115.7], ['home and kitchen', 12559.9], ['beauty and personal care', 381.2], ['beauty and personal care', 59.9], ['beauty and personal care', 199.6], ['fashion', 1004.1], ['beauty and personal care', 176.6], ['home and kitchen', 3702.3], ['beauty and personal care', 210.2], ['fashion', 6092.5], ['fashion', 5575.2], ['fashion', 9208.2], ['fashion', 4968.2], ['fashion', 4907.0], ['fashion', 2052.8], ['electronics', 2774.1], ['toys and games', 21.0], ['beauty and personal care', 463.0], ['fashion', 9909.2], ['fashion', 1100.7], ['fashion', 4424.3], ['home and kitchen', 341.9], ['beauty and personal care', 463.4], ['fashion', 1197.1], ['home and kitchen', 9026.6], ['electronics', 6667.9], ['beauty and personal care', 181.3], ['fashion', 4049.2], ['fashion', 3007.6], ['fashion', 4348.3], ['fashion', 2867.3], ['electronics', 4118.1], ['fashion', 5733.0], ['electronics', 2634.2], ['fashion', 319.6]]",4.720585882507356,680,
29.0,[],4.955011719053537,964,gift
25.0,"[['garden and outdoor', 4589.4], ['baby and kids', 679.0], ['industrial and scientific', 66851.5], ['baby and kids', 469.1], ['travel and leisure', 7771.2], ['industrial and scientific', 92915.5], ['industrial and scientific', 75730.0], ['party supplies', 985.1], ['garden and outdoor', 16620.2], ['industrial and scientific', 64257.8], ['industrial and scientific', 6169.9], ['garden and outdoor', 17059.1], ['party supplies', 402.1], ['education and learning', 9269.3], ['education and learning', 4336.2], ['party supplies', 542.0], ['baby and kids', 617.0], ['industrial and scientific', 22517.3], ['art and crafts', 822.5], ['baby and kids', 7.3], ['industrial and scientific', 49532.3], ['baby and kids', 161.2], ['education and learning', 5816.2], ['garden and outdoor', 6510.3], ['industrial and scientific', 14299.3], ['industrial and scientific', 29521.6], ['garden and outdoor', 11336.4], ['garden and outdoor', 18290.8], ['industrial and scientific', 23642.4]]",4.688329053082017,757,loyalty
29.0,"[['art and crafts', 911.0], ['art and crafts', 177.7], ['travel and leisure', 7809.8], ['garden and outdoor', 16453.3], ['art and crafts', 644.4], ['baby and kids', 864.7], ['music', 5248.4], ['office supplies', 482.6], ['garden and outdoor', 7821.2], ['music', 1042.1], ['art and crafts', 841.7], ['art and crafts', 414.2], ['industrial and scientific', 8164.9], ['industrial and scientific', 95214.5], ['art and crafts', 968.2], ['art and crafts', 713.3], ['baby and kids', 930.9], ['baby and kids', 252.5], ['travel and leisure', 1545.1], ['industrial and scientific', 6743.3], ['party supplies', 296.1]]",3.7084301389083585,700,
39.0,"[['food and beverages', 60.7], ['automotive', 36980.1], ['food and beverages', 56.5], ['food and beverages', 97.5], ['pet supplies', 930.0], ['automotive', 73281.3], ['pet supplies', 635.7], ['automotive', 53082.8], ['office supplies', 3354.2], ['food and beverages', 30.9], ['pet supplies', 545.3], ['automotive', 15480.5], ['music', 7208.4], ['automotive', 84001.9], ['automotive', 84864.7], ['automotive', 72005.2], ['health and wellness', 610.9], ['pet supplies', 311.5], ['health and wellness', 737.4], ['toys and games', 776.6], ['office supplies', 4396.4], ['music', 8412.7], ['automotive', 95053.2], ['office supplies', 3347.8], ['health and wellness', 134.8], ['music', 1275.3], ['automotive', 8277.9], ['automotive', 32201.4], ['office supplies', 2257.8], ['automotive', 99394.4], ['pet supplies', 709.1], ['music', 9918.1], ['office supplies', 9652.5], ['travel and leisure', 9517.4], ['pet supplies', 213.4], ['automotive', 90275.3], ['office supplies', 1910.7], ['travel and leisure', 1882.8], ['automotive', 8857.2]]",4.41467422397027,726,up-sell
34.0,"[['travel and leisure', 206.1], ['office supplies', 7750.9], ['music', 7480.8], ['travel and leisure', 9878.9], ['music', 4457.7], ['pet supplies', 881.6], ['office supplies', 4661.1], ['art and crafts', 636.2], ['music', 7561.8], ['pet supplies', 388.8], ['art and crafts', 770.5], ['travel and leisure', 1516.3], ['office supplies', 1501.5], ['pet supplies', 141.7], ['health and wellness', 563.4], ['art and crafts', 874.3], ['office supplies', 4733.0], ['garden and outdoor', 14139.6], ['baby and kids', 834.6], ['office supplies', 879.0], ['music', 3925.3], ['music', 536.9], ['garden and outdoor', 16989.9], ['office supplies', 5568.4], ['baby and kids', 752.3], ['industrial and scientific', 97753.9], ['travel and leisure', 2739.9], ['art and crafts', 891.8], ['garden and outdoor', 1308.7], ['travel and leisure', 781.2]]",3.686524493105779,342,discount
28.0,"[['fashion', 1273.2], ['home and kitchen', 1222.0], ['beauty and personal care', 271.0], ['fashion', 1212.9], ['beauty and personal care', 448.9], ['fashion', 6685.6], ['electronics', 6933.7], ['beauty and personal care', 248.0], ['home and kitchen', 10289.0], ['fashion', 9493.7], ['electronics', 7761.0], ['beauty and personal care', 455.0], ['fashion', 7020.3], ['electronics', 7561.6], ['fashion', 1305.0], ['electronics', 9203.7], ['fashion', 3110.0], ['electronics', 6673.3], ['fashion', 4829.6], ['home and kitchen', 2940.6], ['electronics', 1529.3], ['home and kitchen', 10666.5], ['fashion', 7267.7], ['fashion', 8237.4], ['fashion', 8835.3], ['toys and games', 128.1], ['beauty and personal care', 278.2], ['beauty and personal care', 46.3], ['electronics', 1396.6], ['sports and fitness', 1908.1], ['fashion', 2615.6], ['sports and fitness', 3751.3]]",4.464281073575905,119,up-sell
38.0,"[['pet supplies', 278.1], ['pet supplies', 605.6], ['music', 9988.4]]",4.961642492459386,749,up-sell
40.0,"[['food and beverages', 19.8], ['health and wellness', 95.9], ['sports and fitness', 4936.4], ['health and wellness', 816.8], ['books and media', 241.7], ['books and media', 262.9], ['sports and fitness', 3996.3], ['food and beverages', 41.7], ['automotive', 91186.7], ['home and kitchen', 12400.6], ['books and media', 175.2]]",4.205360192041763,561,up-sell
44.0,"[['beauty and personal care', 40.9], ['toys and games', 628.0], ['books and media', 36.5], ['beauty and personal care', 496.7], ['beauty and personal care', 236.1], ['home and kitchen', 244.9], ['toys and games', 536.1], ['home and kitchen', 8016.6], ['food and beverages', 41.5], ['fashion', 3707.2], ['toys and games', 142.8], ['toys and games', 547.9], ['home and kitchen', 13796.2], ['home and kitchen', 5305.0]]",3.3671408420652744,535,cashback
30.0,"[['automotive', 5468.2], ['music', 3042.5], ['pet supplies', 239.6], ['health and wellness', 516.6], ['art and crafts', 225.4], ['music', 3611.6], ['office supplies', 4121.4], ['music', 5903.2], ['pet supplies', 207.8], ['pet supplies', 630.3], ['music', 3905.4], ['travel and leisure', 1430.2], ['travel and leisure', 2462.8], ['office supplies', 4931.4], ['automotive', 82499.0], ['music', 9577.6], ['music', 2528.7], ['garden and outdoor', 17753.8], ['health and wellness', 931.8], ['pet supplies', 715.1], ['travel and leisure', 8316.2], ['travel and leisure', 2663.1], ['travel and leisure', 9647.1], ['pet supplies', 394.8], ['travel and leisure', 8125.4], ['travel and leisure', 1800.3], ['music', 393.4], ['travel and leisure', 8173.9], ['travel and leisure', 1636.8], ['art and crafts', 478.9], ['music', 9786.1], ['garden and outdoor', 17242.6], ['music', 4742.1], ['music', 4781.7], ['pet supplies', 947.6], ['automotive', 92301.7], ['music', 1855.2], ['health and wellness', 798.7], ['travel and leisure', 8853.6], ['travel and leisure', 2460.8], ['art and crafts', 475.2], ['art and crafts', 588.1], ['automotive', 25035.4], ['pet supplies', 652.6], ['automotive', 95170.7], ['automotive', 27491.2], ['industrial and scientific', 56416.7], ['travel and leisure', 5660.7]]",4.471893192273556,839,up-sell
